Date,Open,High,Low,Close,Volume,Adj Close
2011-05-06,349.690006,350.00,346.210007,346.660004,70033600,45.862588
2011-05-05,348.39999,350.950008,346.050003,346.749992,83992300,45.874493
2011-05-04,348.259987,351.830002,346.880009,349.570004,97312600,46.247576
2011-05-03,347.989994,349.890011,345.620007,348.200012,78337000,46.066329
2011-05-02,349.739994,350.469997,345.500004,346.279995,110678400,45.812313
2011-04-29,346.780006,353.949997,346.669991,350.12999,251586300,46.321662
2011-04-28,346.190006,349.750008,345.520004,346.749992,90239800,45.874493
2011-04-27,352.239998,352.349987,347.099987,350.14999,89053300,46.324308
2011-04-26,353.620003,354.989994,349.349998,350.42001,84700000,46.360031
2011-04-25,350.340008,353.749992,350.300007,353.010002,66636500,46.702683
2011-04-21,355.000008,355.129997,348.519993,350.699989,188452600,46.397072
2011-04-20,343.509998,345.749996,341.499992,342.41,175166600,45.300319
2011-04-19,333.099987,337.979992,331.709995,337.859989,104844600,44.698359
2011-04-18,326.099987,332.230007,320.160011,331.849998,152474700,43.903247
2011-04-15,333.299992,333.639999,326.800003,327.459991,113401400,43.322456
2011-04-14,334.799999,336.00,332.05999,332.419998,75450200,43.978657
2011-04-13,335.020004,336.140003,332.52,336.12999,86555000,44.469483
2011-04-12,330.489994,333.729988,330.200001,332.399998,106409800,43.976011
2011-04-11,334.060009,335.670006,330.019997,330.799988,99736700,43.764332
2011-04-08,339.92001,340.150002,333.949993,335.060005,94383800,44.327926
2011-04-07,338.099995,340.430008,336.029987,338.079994,93361800,44.727466
2011-04-06,341.220013,343.899994,337.139999,338.039993,100634800,44.722174
2011-04-05,336.990009,342.249996,336.00,338.889999,120682800,44.834628
2011-04-04,344.30999,344.60001,338.400002,341.189999,115021200,45.138915
2011-04-01,351.110012,351.589996,343.300007,344.560009,104665400,45.584762
2011-03-31,346.359997,349.799995,346.05999,348.510006,68504800,46.10734
2011-03-30,350.639988,350.879993,347.439995,348.630009,82351500,46.123217
2011-03-29,347.66,350.959995,346.05999,350.959995,88225200,46.43147
2011-03-28,353.150005,354.319992,350.44001,350.44001,77338800,46.362677
2011-03-25,348.069996,352.059994,347.020012,351.540009,112227500,46.508205
2011-03-24,341.849987,345.999989,338.860012,344.970005,101178000,45.639004
2011-03-23,339.279995,340.21999,335.950012,339.190006,93249100,44.874319
2011-03-22,342.55999,342.619991,339.139992,341.200012,81480700,45.140239
2011-03-21,335.990013,339.740005,335.26001,339.299995,102350500,44.88887
2011-03-18,337.130013,338.199997,329.999996,330.669998,188303500,43.747135
2011-03-17,336.830006,339.609989,330.660011,334.639996,164855600,44.272359
2011-03-16,342.000004,343.00,326.259991,330.01001,290502800,43.659819
2011-03-15,342.100006,347.840004,340.099987,345.429989,180270300,45.699859
2011-03-14,353.179993,356.479988,351.30999,353.560001,108989300,46.775447
2011-03-11,345.330013,352.32,344.999992,351.990005,117770100,46.567739
2011-03-10,349.120007,349.770008,344.89999,346.669991,126884800,45.863909
2011-03-09,354.689987,354.760002,350.599987,352.46999,113326500,46.63124
2011-03-08,354.909992,357.400009,352.250011,355.759998,89079200,47.066503
2011-03-07,361.399994,361.669987,351.30999,355.359989,136530800,47.013583
2011-03-04,360.070004,360.290009,357.750004,359.999989,113316700,47.627448
2011-03-03,357.189991,359.789997,355.920002,359.560005,125197100,47.569238
2011-03-02,349.959999,354.350006,348.39999,352.119995,150647700,46.584936
2011-03-01,355.470005,355.719997,347.68,349.309998,114034200,46.213178
2011-02-28,351.240002,355.049995,351.119999,353.210007,100768500,46.729143
2011-02-25,345.259998,348.430004,344.799988,348.160011,95004700,46.061037
2011-02-24,344.019997,345.150009,338.369987,342.879997,124975200,45.362499
2011-02-23,338.769997,344.640011,338.609993,342.619991,167963600,45.3281
2011-02-22,342.149994,345.400002,337.720013,338.609993,218138900,44.797584
2011-02-18,358.709999,359.500004,349.519989,350.560013,204014300,46.378553
2011-02-17,357.249992,360.270008,356.519989,358.300003,132645800,47.402542
2011-02-16,360.800007,364.899994,360.50,363.129993,120289400,48.041542
2011-02-15,359.19001,359.970001,357.549999,359.900013,71043700,47.614221
2011-02-14,356.790009,359.480003,356.710007,359.179996,77604100,47.518964
2011-02-11,354.749989,357.799992,353.540001,356.85001,91893200,47.21071
2011-02-10,357.389996,359.999989,348.000008,354.539997,232137500,46.905099
2011-02-09,355.189999,358.999992,354.869991,358.16,120686300,47.38402
2011-02-08,353.680004,355.519993,352.150009,355.200012,95260200,46.992418
2011-02-07,347.889992,353.250008,347.639999,351.87999,121255400,46.553184
2011-02-04,343.639988,346.700005,343.509998,346.50,80460100,45.84142
2011-02-03,343.799992,344.240002,338.549992,343.44001,98449400,45.436588
2011-02-02,344.449993,345.250011,343.549999,344.320004,64738800,45.553009
2011-02-01,341.299988,345.649994,340.980007,345.030006,106658300,45.646942
2011-01-31,335.799995,340.040012,334.299988,339.319996,94311700,44.891516
2011-01-28,344.169987,344.400005,333.53001,336.100002,148014300,44.465516
2011-01-27,343.779991,344.689999,342.830009,343.209991,71256500,45.406157
2011-01-26,342.959999,345.600006,341.499992,343.850006,126718900,45.49083
2011-01-25,336.329994,341.439991,334.570007,341.39999,136717000,45.166696
2011-01-24,326.869991,337.449993,326.720001,337.449993,143670800,44.644118
2011-01-21,333.769989,334.880001,326.630013,326.720001,188600300,43.224556
2011-01-20,336.429996,338.299999,330.119999,332.680004,191197300,44.013055
2011-01-19,348.350002,348.599995,336.879993,338.840012,283903200,44.828015
2011-01-18,329.520012,344.759987,326.000011,340.650013,470249500,45.067475
2011-01-14,345.889999,348.479992,344.440006,348.479992,77210000,46.10337
2011-01-13,345.159996,346.640003,343.850006,345.680008,74195100,45.732936
2011-01-12,343.249992,344.429993,342.000004,344.420006,75647600,45.56624
2011-01-11,344.87999,344.959991,339.470013,341.639996,111027000,45.198449
2011-01-10,338.829998,343.229992,337.169987,342.450001,112140000,45.305611
2011-01-07,333.989994,336.349995,331.900013,336.120003,77982800,44.468162
2011-01-06,334.719997,335.249996,332.900009,333.729988,75107200,44.151967
2011-01-05,329.549999,334.339989,329.500011,334.000008,63879900,44.18769
2011-01-04,332.439999,332.50,328.149994,331.290012,77270200,43.829162
2011-01-03,325.640003,330.260002,324.840012,329.57,111284600,43.601607
